,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
753,29980,201706011200,42.00,,,6
754,29980,201706011300,47.00,,,8
755,29980,201706011400,49.00,,,9
756,29980,201706011500,48.00,,,9
757,29980,201706011600,45.00,,,7
758,29980,201706011700,42.00,,,6
759,29980,201706011800,44.00,52.00,42.00,7
760,29980,201706011900,43.00,,,6
761,29980,201706012000,42.00,,,6
762,29980,201706012100,40.00,,,4
763,29980,201706012200,40.00,,,4
764,29980,201706012300,39.00,,,4
765,29980,201706020000,38.00,,,3
766,29980,201706020100,37.00,,,3
767,29980,201706020200,37.00,,,3
768,29980,201706020300,39.00,,,4
769,29980,201706020400,41.00,,,5
770,29980,201706020500,43.00,,,6
771,29980,201706020600,44.00,44.00,36.00,7
772,29980,201706020700,44.00,,,7
773,29980,201706020800,45.00,,,7
774,29980,201706020900,45.00,,,7
775,29980,201706021000,46.00,,,8
776,29980,201706021100,47.00,,,8
777,29980,201706021200,47.00,,,8
778,29980,201706021300,47.00,,,8
779,29980,201706021400,47.00,,,8
780,29980,201706021500,45.00,,,7
781,29980,201706021600,45.00,,,7
782,29980,201706021700,47.00,,,8
783,29980,201706021800,47.00,49.00,43.00,8
784,29980,201706021900,44.00,,,7
785,29980,201706022000,43.00,,,6
786,29980,201706022100,40.00,,,4
787,29980,201706022200,40.00,,,4
788,29980,201706022300,40.00,,,4
789,29980,201706030000,39.00,,,4
790,29980,201706030100,40.00,,,4
791,29980,201706030200,39.00,,,4
792,29980,201706030300,40.00,,,4
793,29980,201706030400,43.00,,,6
794,29980,201706030500,46.00,,,8
795,29980,201706030600,48.00,48.00,38.00,9
796,29980,201706030700,49.00,,,9
797,29980,201706030800,51.00,,,11
798,29980,201706030900,53.00,,,12
799,29980,201706031000,55.00,,,13
800,29980,201706031100,55.00,,,13
801,29980,201706031200,56.00,,,13
802,29980,201706031300,59.00,,,15
803,29980,201706031400,59.00,,,15
804,29980,201706031500,59.00,,,15
805,29980,201706031600,60.00,,,16
806,29980,201706031700,59.00,,,15
807,29980,201706031800,57.00,61.00,47.00,14
808,29980,201706031900,52.00,,,11
809,29980,201706032000,49.00,,,9
810,29980,201706032100,48.00,,,9
811,29980,201706032200,46.00,,,8
812,29980,201706032300,45.00,,,7
813,29980,201706040000,43.00,,,6
814,29980,201706040100,43.00,,,6
815,29980,201706040200,41.00,,,5
816,29980,201706040300,43.00,,,6
817,29980,201706040400,44.00,,,7
818,29980,201706040500,46.00,,,8
819,29980,201706040600,48.00,57.00,41.00,9
820,29980,201706040700,50.00,,,10
821,29980,201706040800,51.00,,,11
822,29980,201706040900,52.00,,,11
823,29980,201706041000,53.00,,,12
824,29980,201706041100,54.00,,,12
825,29980,201706041200,55.00,,,13
826,29980,201706041300,56.00,,,13
827,29980,201706041400,57.00,,,14
828,29980,201706041500,59.00,,,15
829,29980,201706041600,58.00,,,14
830,29980,201706041700,52.00,,,11
831,29980,201706041800,49.00,61.00,47.00,9
832,29980,201706041900,49.00,,,9
833,29980,201706042000,49.00,,,9
834,29980,201706042100,49.00,,,9
835,29980,201706042200,49.00,,,9
836,29980,201706042300,50.00,,,10
837,29980,201706050000,49.00,,,9
838,29980,201706050100,50.00,,,10
839,29980,201706050200,49.00,,,9
840,29980,201706050300,51.00,,,11
841,29980,201706050400,50.00,,,10
842,29980,201706050500,51.00,,,11
843,29980,201706050600,52.00,52.00,48.00,11
844,29980,201706050700,51.00,,,11
845,29980,201706050800,51.00,,,11
846,29980,201706050900,51.00,,,11
847,29980,201706051000,51.00,,,11
848,29980,201706051100,54.00,,,12
849,29980,201706051200,53.00,,,12
850,29980,201706051300,52.00,,,11
851,29980,201706051400,51.00,,,11
852,29980,201706051500,50.00,,,10
853,29980,201706051600,50.00,,,10
854,29980,201706051700,49.00,,,9
855,29980,201706051800,50.00,54.00,49.00,10
856,29980,201706051900,50.00,,,10
857,29980,201706052000,50.00,,,10
858,29980,201706052100,50.00,,,10
859,29980,201706052200,49.00,,,9
860,29980,201706052300,48.00,,,9
861,29980,201706060000,47.00,,,8
862,29980,201706060100,47.00,,,8
863,29980,201706060200,48.00,,,9
864,29980,201706060300,49.00,,,9
865,29980,201706060400,51.00,,,11
866,29980,201706060500,54.00,,,12
867,29980,201706060600,56.00,57.00,47.00,13
868,29980,201706060700,59.00,,,15
869,29980,201706060800,61.00,,,16
870,29980,201706060900,62.00,,,17
871,29980,201706061000,64.00,,,18
872,29980,201706061100,65.00,,,18
873,29980,201706061200,66.00,,,19
874,29980,201706061300,67.00,,,19
875,29980,201706061400,67.00,,,19
876,29980,201706061500,67.00,,,19
877,29980,201706061600,65.00,,,18
878,29980,201706061700,64.00,,,18
879,29980,201706061800,62.00,68.00,56.00,17
880,29980,201706061900,60.00,,,16
881,29980,201706062000,57.00,,,14
882,29980,201706062100,55.00,,,13
883,29980,201706062200,54.00,,,12
884,29980,201706062300,51.00,,,11
885,29980,201706070000,51.00,,,11
886,29980,201706070100,49.00,,,9
887,29980,201706070200,50.00,,,10
888,29980,201706070300,54.00,,,12
889,29980,201706070400,58.00,,,14
890,29980,201706070500,60.00,,,16
891,29980,201706070600,62.00,62.00,48.00,17
892,29980,201706070700,63.00,,,17
893,29980,201706070800,65.00,,,18
894,29980,201706070900,65.00,,,18
895,29980,201706071000,66.00,,,19
896,29980,201706071100,67.00,,,19
897,29980,201706071200,68.00,,,20
898,29980,201706071300,69.00,,,21
899,29980,201706071400,68.00,,,20
900,29980,201706071500,68.00,,,20
901,29980,201706071600,68.00,,,20
902,29980,201706071700,66.00,,,19
903,29980,201706071800,65.00,70.00,61.00,18
904,29980,201706071900,64.00,,,18
905,29980,201706072000,61.00,,,16
906,29980,201706072100,60.00,,,16
907,29980,201706072200,56.00,,,13
908,29980,201706072300,57.00,,,14
909,29980,201706080000,57.00,,,14
910,29980,201706080100,56.00,,,13
911,29980,201706080200,56.00,,,13
912,29980,201706080300,56.00,,,13
913,29980,201706080400,55.00,,,13
914,29980,201706080500,55.00,,,13
915,29980,201706080600,53.00,65.00,53.00,12
916,29980,201706080700,52.00,,,11
917,29980,201706080800,53.00,,,12
918,29980,201706080900,55.00,,,13
919,29980,201706081000,55.00,,,13
920,29980,201706081100,55.00,,,13
921,29980,201706081200,56.00,,,13
922,29980,201706081300,57.00,,,14
923,29980,201706081400,57.00,,,14
924,29980,201706081500,53.00,,,12
925,29980,201706081600,52.00,,,11
926,29980,201706081700,53.00,,,12
927,29980,201706081800,53.00,57.00,52.00,12
928,29980,201706081900,52.00,,,11
929,29980,201706082000,52.00,,,11
930,29980,201706082100,52.00,,,11
931,29980,201706082200,52.00,,,11
932,29980,201706082300,52.00,,,11
933,29980,201706090000,52.00,,,11
934,29980,201706090100,52.00,,,11
935,29980,201706090200,52.00,,,11
936,29980,201706090300,52.00,,,11
937,29980,201706090400,52.00,,,11
938,29980,201706090500,53.00,,,12
939,29980,201706090600,54.00,55.00,52.00,12
940,29980,201706090700,55.00,,,13
941,29980,201706090800,58.00,,,14
942,29980,201706090900,59.00,,,15
943,29980,201706091000,62.00,,,17
944,29980,201706091100,62.00,,,17
945,29980,201706091200,63.00,,,17
946,29980,201706091300,64.00,,,18
947,29980,201706091400,65.00,,,18
948,29980,201706091500,65.00,,,18
949,29980,201706091600,64.00,,,18
950,29980,201706091700,61.00,,,16
951,29980,201706091800,58.00,66.00,54.00,14
952,29980,201706091900,57.00,,,14
953,29980,201706092000,55.00,,,13
954,29980,201706092100,54.00,,,12
955,29980,201706092200,53.00,,,12
956,29980,201706092300,52.00,,,11
957,29980,201706100000,52.00,,,11
958,29980,201706100100,51.00,,,11
959,29980,201706100200,51.00,,,11
960,29980,201706100300,53.00,,,12
961,29980,201706100400,56.00,,,13
962,29980,201706100500,61.00,,,16
963,29980,201706100600,64.00,64.00,50.00,18
964,29980,201706100700,66.00,,,19
965,29980,201706100800,65.00,,,18
966,29980,201706100900,67.00,,,19
967,29980,201706101000,67.00,,,19
968,29980,201706101100,68.00,,,20
969,29980,201706101200,67.00,,,19
970,29980,201706101300,64.00,,,18
971,29980,201706101400,67.00,,,19
972,29980,201706101500,67.00,,,19
973,29980,201706101600,65.00,,,18
974,29980,201706101700,64.00,,,18
975,29980,201706101800,62.00,69.00,62.00,17
976,29980,201706101900,62.00,,,17
977,29980,201706102000,60.00,,,16
978,29980,201706102100,59.00,,,15
979,29980,201706102200,58.00,,,14
980,29980,201706102300,57.00,,,14
981,29980,201706110000,58.00,,,14
982,29980,201706110100,57.00,,,14
983,29980,201706110200,57.00,,,14
984,29980,201706110300,57.00,,,14
985,29980,201706110400,62.00,,,17
986,29980,201706110500,64.00,,,18
987,29980,201706110600,66.00,66.00,56.00,19
988,29980,201706110700,67.00,,,19
989,29980,201706110800,68.00,,,20
990,29980,201706110900,71.00,,,22
991,29980,201706111000,68.00,,,20
992,29980,201706111100,68.00,,,20
993,29980,201706111200,68.00,,,20
994,29980,201706111300,67.00,,,19
995,29980,201706111400,63.00,,,17
996,29980,201706111500,60.00,,,16
997,29980,201706111600,63.00,,,17
998,29980,201706111700,62.00,,,17
999,29980,201706111800,60.00,71.00,60.00,16
1000,29980,201706111900,61.00,,,16
1001,29980,201706112000,58.00,,,14
1002,29980,201706112100,57.00,,,14
1003,29980,201706112200,55.00,,,13
1004,29980,201706112300,55.00,,,13
1005,29980,201706120000,55.00,,,13
1006,29980,201706120100,55.00,,,13
1007,29980,201706120200,55.00,,,13
1008,29980,201706120300,55.00,,,13
1009,29980,201706120400,54.00,,,12
1010,29980,201706120500,54.00,,,12
1011,29980,201706120600,54.00,61.00,54.00,12
1012,29980,201706120700,54.00,,,12
1013,29980,201706120800,54.00,,,12
1014,29980,201706120900,54.00,,,12
1015,29980,201706121000,55.00,,,13
1016,29980,201706121100,55.00,,,13
1017,29980,201706121200,55.00,,,13
1018,29980,201706121300,55.00,,,13
1019,29980,201706121400,56.00,,,13
1020,29980,201706121500,55.00,,,13
1021,29980,201706121600,53.00,,,12
1022,29980,201706121700,54.00,,,12
1023,29980,201706121800,55.00,56.00,53.00,13
1024,29980,201706121900,56.00,,,13
1025,29980,201706122000,55.00,,,13
1026,29980,201706122100,55.00,,,13
1027,29980,201706122200,55.00,,,13
1028,29980,201706122300,53.00,,,12
1029,29980,201706130000,53.00,,,12
1030,29980,201706130100,53.00,,,12
1031,29980,201706130200,53.00,,,12
1032,29980,201706130300,54.00,,,12
1033,29980,201706130400,54.00,,,12
1034,29980,201706130500,55.00,,,13
1035,29980,201706130600,56.00,57.00,53.00,13
1036,29980,201706130700,57.00,,,14
1037,29980,201706130800,58.00,,,14
1038,29980,201706130900,61.00,,,16
1039,29980,201706131000,61.00,,,16
1040,29980,201706131100,64.00,,,18
1041,29980,201706131200,58.00,,,14
1042,29980,201706131300,57.00,,,14
1043,29980,201706131400,57.00,,,14
1044,29980,201706131500,54.00,,,12
1045,29980,201706131600,53.00,,,12
1046,29980,201706131700,52.00,,,11
1047,29980,201706131800,52.00,65.00,52.00,11
1048,29980,201706131900,52.00,,,11
1049,29980,201706132000,51.00,,,11
1050,29980,201706132100,51.00,,,11
1051,29980,201706132200,49.00,,,9
1052,29980,201706132300,48.00,,,9
1053,29980,201706140000,47.00,,,8
1054,29980,201706140100,44.00,,,7
1055,29980,201706140200,46.00,,,8
1056,29980,201706140300,50.00,,,10
1057,29980,201706140400,53.00,,,12
1058,29980,201706140500,56.00,,,13
1059,29980,201706140600,58.00,58.00,44.00,14
1060,29980,201706140700,61.00,,,16
1061,29980,201706140800,62.00,,,17
1062,29980,201706140900,63.00,,,17
1063,29980,201706141000,64.00,,,18
1064,29980,201706141100,64.00,,,18
1065,29980,201706141200,64.00,,,18
1066,29980,201706141300,65.00,,,18
1067,29980,201706141400,66.00,,,19
1068,29980,201706141500,68.00,,,20
1069,29980,201706141600,66.00,,,19
1070,29980,201706141700,66.00,,,19
1071,29980,201706141800,64.00,69.00,58.00,18
1072,29980,201706141900,62.00,,,17
1073,29980,201706142000,58.00,,,14
1074,29980,201706142100,55.00,,,13
1075,29980,201706142200,53.00,,,12
1076,29980,201706142300,50.00,,,10
1077,29980,201706150000,49.00,,,9
1078,29980,201706150100,48.00,,,9
1079,29980,201706150200,48.00,,,9
1080,29980,201706150300,51.00,,,11
1081,29980,201706150400,56.00,,,13
1082,29980,201706150500,62.00,,,17
1083,29980,201706150600,66.00,66.00,48.00,19
1084,29980,201706150700,67.00,,,19
1085,29980,201706150800,63.00,,,17
1086,29980,201706150900,60.00,,,16
1087,29980,201706151000,63.00,,,17
1088,29980,201706151100,63.00,,,17
1089,29980,201706151200,64.00,,,18
1090,29980,201706151300,67.00,,,19
1091,29980,201706151400,67.00,,,19
1092,29980,201706151500,67.00,,,19
1093,29980,201706151600,66.00,,,19
1094,29980,201706151700,64.00,,,18
1095,29980,201706151800,60.00,68.00,60.00,16
1096,29980,201706151900,58.00,,,14
1097,29980,201706152000,56.00,,,13
1098,29980,201706152100,56.00,,,13
1099,29980,201706152200,54.00,,,12
1100,29980,201706152300,56.00,,,13
1101,29980,201706160000,54.00,,,12
1102,29980,201706160100,54.00,,,12
1103,29980,201706160200,54.00,,,12
1104,29980,201706160300,57.00,,,14
1105,29980,201706160400,62.00,,,17
1106,29980,201706160500,67.00,,,19
1107,29980,201706160600,67.00,68.00,53.00,19
1108,29980,201706160700,68.00,,,20
1109,29980,201706160800,70.00,,,21
1110,29980,201706160900,71.00,,,22
1111,29980,201706161000,72.00,,,22
1112,29980,201706161100,72.00,,,22
1113,29980,201706161200,73.00,,,23
1114,29980,201706161300,69.00,,,21
1115,29980,201706161400,69.00,,,21
1116,29980,201706161500,70.00,,,21
1117,29980,201706161600,70.00,,,21
1118,29980,201706161700,69.00,,,21
1119,29980,201706161800,68.00,73.00,67.00,20
1120,29980,201706161900,66.00,,,19
1121,29980,201706162000,64.00,,,18
1122,29980,201706162100,61.00,,,16
1123,29980,201706162200,60.00,,,16
1124,29980,201706162300,59.00,,,15
1125,29980,201706170000,58.00,,,14
1126,29980,201706170100,57.00,,,14
1127,29980,201706170200,58.00,,,14
1128,29980,201706170300,60.00,,,16
1129,29980,201706170400,64.00,,,18
1130,29980,201706170500,67.00,,,19
1131,29980,201706170600,70.00,70.00,57.00,21
1132,29980,201706170700,72.00,,,22
1133,29980,201706170800,74.00,,,23
1134,29980,201706170900,71.00,,,22
1135,29980,201706171000,68.00,,,20
1136,29980,201706171100,71.00,,,22
1137,29980,201706171200,75.00,,,24
1138,29980,201706171300,74.00,,,23
1139,29980,201706171400,72.00,,,22
1140,29980,201706171500,71.00,,,22
1141,29980,201706171600,72.00,,,22
1142,29980,201706171700,69.00,,,21
1143,29980,201706171800,67.00,76.00,67.00,19
1144,29980,201706171900,67.00,,,19
1145,29980,201706172000,66.00,,,19
1146,29980,201706172100,64.00,,,18
1147,29980,201706172200,62.00,,,17
1148,29980,201706172300,60.00,,,16
1149,29980,201706180000,59.00,,,15
1150,29980,201706180100,58.00,,,14
1151,29980,201706180200,58.00,,,14
1152,29980,201706180300,60.00,,,16
1153,29980,201706180400,61.00,,,16
1154,29980,201706180500,61.00,,,16
1155,29980,201706180600,62.00,68.00,57.00,17
1156,29980,201706180700,63.00,,,17
1157,29980,201706180800,63.00,,,17
1158,29980,201706180900,62.00,,,17
1159,29980,201706181000,64.00,,,18
1160,29980,201706181100,65.00,,,18
1161,29980,201706181200,66.00,,,19
1162,29980,201706181300,65.00,,,18
1163,29980,201706181400,62.00,,,17
1164,29980,201706181500,62.00,,,17
1165,29980,201706181600,63.00,,,17
1166,29980,201706181700,66.00,,,19
1167,29980,201706181800,66.00,67.00,61.00,19
1168,29980,201706181900,65.00,,,18
1169,29980,201706182000,63.00,,,17
1170,29980,201706182100,63.00,,,17
1171,29980,201706182200,60.00,,,16
1172,29980,201706182300,61.00,,,16
1173,29980,201706190000,60.00,,,16
1174,29980,201706190100,59.00,,,15
1175,29980,201706190200,59.00,,,15
1176,29980,201706190300,59.00,,,15
1177,29980,201706190400,61.00,,,16
1178,29980,201706190500,64.00,,,18
1179,29980,201706190600,64.00,66.00,59.00,18
1180,29980,201706190700,65.00,,,18
1181,29980,201706190800,63.00,,,17
1182,29980,201706190900,64.00,,,18
1183,29980,201706191000,68.00,,,20
1184,29980,201706191100,70.00,,,21
1185,29980,201706191200,72.00,,,22
1186,29980,201706191300,72.00,,,22
1187,29980,201706191400,71.00,,,22
1188,29980,201706191500,72.00,,,22
1189,29980,201706191600,69.00,,,21
1190,29980,201706191700,67.00,,,19
1191,29980,201706191800,64.00,73.00,63.00,18
1192,29980,201706191900,62.00,,,17
1193,29980,201706192000,60.00,,,16
1194,29980,201706192100,58.00,,,14
1195,29980,201706192200,58.00,,,14
1196,29980,201706192300,56.00,,,13
1197,29980,201706200000,56.00,,,13
1198,29980,201706200100,55.00,,,13
1199,29980,201706200200,55.00,,,13
1200,29980,201706200300,53.00,,,12
1201,29980,201706200400,54.00,,,12
1202,29980,201706200500,52.00,,,11
1203,29980,201706200600,52.00,65.00,52.00,11
1204,29980,201706200700,52.00,,,11
1205,29980,201706200800,52.00,,,11
1206,29980,201706200900,54.00,,,12
1207,29980,201706201000,59.00,,,15
1208,29980,201706201100,63.00,,,17
1209,29980,201706201200,63.00,,,17
1210,29980,201706201300,62.00,,,17
1211,29980,201706201400,57.00,,,14
1212,29980,201706201500,55.00,,,13
1213,29980,201706201600,55.00,,,13
1214,29980,201706201700,55.00,,,13
1215,29980,201706201800,55.00,65.00,51.00,13
1216,29980,201706201900,54.00,,,12
1217,29980,201706202000,53.00,,,12
1218,29980,201706202100,51.00,,,11
1219,29980,201706202200,51.00,,,11
1220,29980,201706202300,50.00,,,10
1221,29980,201706210000,49.00,,,9
1222,29980,201706210100,49.00,,,9
1223,29980,201706210200,49.00,,,9
1224,29980,201706210300,49.00,,,9
1225,29980,201706210400,51.00,,,11
1226,29980,201706210500,53.00,,,12
1227,29980,201706210600,56.00,56.00,49.00,13
1228,29980,201706210700,56.00,,,13
1229,29980,201706210800,56.00,,,13
1230,29980,201706210900,59.00,,,15
1231,29980,201706211000,60.00,,,16
1232,29980,201706211100,59.00,,,15
1233,29980,201706211200,63.00,,,17
1234,29980,201706211300,50.00,,,10
1235,29980,201706211400,50.00,,,10
1236,29980,201706211500,52.00,,,11
1237,29980,201706211600,53.00,,,12
1238,29980,201706211700,57.00,,,14
1239,29980,201706211800,55.00,65.00,49.00,13
1240,29980,201706211900,54.00,,,12
1241,29980,201706212000,52.00,,,11
1242,29980,201706212100,51.00,,,11
1243,29980,201706212200,51.00,,,11
1244,29980,201706212300,49.00,,,9
1245,29980,201706220000,48.00,,,9
1246,29980,201706220100,48.00,,,9
1247,29980,201706220200,48.00,,,9
1248,29980,201706220300,50.00,,,10
1249,29980,201706220400,51.00,,,11
1250,29980,201706220500,55.00,,,13
1251,29980,201706220600,56.00,57.00,48.00,13
1252,29980,201706220700,58.00,,,14
1253,29980,201706220800,60.00,,,16
1254,29980,201706220900,60.00,,,16
1255,29980,201706221000,54.00,,,12
1256,29980,201706221100,63.00,,,17
1257,29980,201706221200,56.00,,,13
1258,29980,201706221300,55.00,,,13
1259,29980,201706221400,58.00,,,14
1260,29980,201706221500,59.00,,,15
1261,29980,201706221600,54.00,,,12
1262,29980,201706221700,55.00,,,13
1263,29980,201706221800,55.00,63.00,53.00,13
1264,29980,201706221900,52.00,,,11
1265,29980,201706222000,51.00,,,11
1266,29980,201706222100,48.00,,,9
1267,29980,201706222200,47.00,,,8
1268,29980,201706222300,47.00,,,8
1269,29980,201706230000,46.00,,,8
1270,29980,201706230100,44.00,,,7
1271,29980,201706230200,45.00,,,7
1272,29980,201706230300,46.00,,,8
1273,29980,201706230400,47.00,,,8
1274,29980,201706230500,51.00,,,11
1275,29980,201706230600,50.00,55.00,44.00,10
1276,29980,201706230700,51.00,,,11
1277,29980,201706230800,51.00,,,11
1278,29980,201706230900,52.00,,,11
1279,29980,201706231000,55.00,,,13
1280,29980,201706231100,56.00,,,13
1281,29980,201706231200,56.00,,,13
1282,29980,201706231300,55.00,,,13
1283,29980,201706231400,57.00,,,14
1284,29980,201706231500,55.00,,,13
1285,29980,201706231600,55.00,,,13
1286,29980,201706231700,54.00,,,12
1287,29980,201706231800,54.00,60.00,50.00,12
1288,29980,201706231900,54.00,,,12
1289,29980,201706232000,54.00,,,12
1290,29980,201706232100,53.00,,,12
1291,29980,201706232200,50.00,,,10
1292,29980,201706232300,50.00,,,10
1293,29980,201706240000,49.00,,,9
1294,29980,201706240100,49.00,,,9
1295,29980,201706240200,49.00,,,9
1296,29980,201706240300,51.00,,,11
1297,29980,201706240400,55.00,,,13
1298,29980,201706240500,56.00,,,13
1299,29980,201706240600,57.00,57.00,48.00,14
1300,29980,201706240700,58.00,,,14
1301,29980,201706240800,59.00,,,15
1302,29980,201706240900,60.00,,,16
1303,29980,201706241000,61.00,,,16
1304,29980,201706241100,59.00,,,15
1305,29980,201706241200,62.00,,,17
1306,29980,201706241300,60.00,,,16
1307,29980,201706241400,55.00,,,13
1308,29980,201706241500,56.00,,,13
1309,29980,201706241600,55.00,,,13
1310,29980,201706241700,55.00,,,13
1311,29980,201706241800,55.00,63.00,55.00,13
1312,29980,201706241900,54.00,,,12
1313,29980,201706242000,52.00,,,11
1314,29980,201706242100,51.00,,,11
1315,29980,201706242200,52.00,,,11
1316,29980,201706242300,53.00,,,12
1317,29980,201706250000,53.00,,,12
1318,29980,201706250100,54.00,,,12
1319,29980,201706250200,55.00,,,13
1320,29980,201706250300,55.00,,,13
1321,29980,201706250400,54.00,,,12
1322,29980,201706250500,56.00,,,13
1323,29980,201706250600,59.00,59.00,51.00,15
1324,29980,201706250700,59.00,,,15
1325,29980,201706250800,61.00,,,16
1326,29980,201706250900,60.00,,,16
1327,29980,201706251000,60.00,,,16
1328,29980,201706251100,61.00,,,16
1329,29980,201706251200,62.00,,,17
1330,29980,201706251300,60.00,,,16
1331,29980,201706251400,61.00,,,16
1332,29980,201706251500,59.00,,,15
1333,29980,201706251600,58.00,,,14
1334,29980,201706251700,58.00,,,14
1335,29980,201706251800,56.00,63.00,56.00,13
1336,29980,201706251900,56.00,,,13
1337,29980,201706252000,55.00,,,13
1338,29980,201706252100,55.00,,,13
1339,29980,201706252200,55.00,,,13
1340,29980,201706252300,54.00,,,12
1341,29980,201706260000,54.00,,,12
1342,29980,201706260100,53.00,,,12
1343,29980,201706260200,53.00,,,12
1344,29980,201706260300,54.00,,,12
1345,29980,201706260400,54.00,,,12
1346,29980,201706260500,56.00,,,13
1347,29980,201706260600,58.00,58.00,53.00,14
1348,29980,201706260700,59.00,,,15
1349,29980,201706260800,58.00,,,14
1350,29980,201706260900,59.00,,,15
1351,29980,201706261000,58.00,,,14
1352,29980,201706261100,59.00,,,15
1353,29980,201706261200,60.00,,,16
1354,29980,201706261300,58.00,,,14
1355,29980,201706261400,59.00,,,15
1356,29980,201706261500,57.00,,,14
1357,29980,201706262100,54.00,,,12
1358,29980,201706262200,53.00,,,12
1359,29980,201706262300,53.00,,,12
1360,29980,201706270000,53.00,,,12
1361,29980,201706270100,53.00,,,12
1362,29980,201706270200,53.00,,,12
1363,29980,201706270300,54.00,,,12
1364,29980,201706270400,55.00,,,13
1365,29980,201706270500,57.00,,,14
1366,29980,201706270600,56.00,58.00,52.00,13
1367,29980,201706270700,56.00,,,13
1368,29980,201706270800,58.00,,,14
1369,29980,201706270900,58.00,,,14
1370,29980,201706271000,60.00,,,16
1371,29980,201706271100,60.00,,,16
1372,29980,201706271200,60.00,,,16
1373,29980,201706271300,62.00,,,17
1374,29980,201706271400,59.00,,,15
1375,29980,201706271500,60.00,,,16
1376,29980,201706271600,59.00,,,15
1377,29980,201706271700,60.00,,,16
1378,29980,201706271800,58.00,64.00,55.00,14
1379,29980,201706271900,57.00,,,14
1380,29980,201706272000,56.00,,,13
1381,29980,201706272100,54.00,,,12
1382,29980,201706272200,53.00,,,12
1383,29980,201706272300,52.00,,,11
1384,29980,201706280000,51.00,,,11
1385,29980,201706280100,50.00,,,10
1386,29980,201706280200,51.00,,,11
1387,29980,201706280300,53.00,,,12
1388,29980,201706280400,55.00,,,13
1389,29980,201706280500,58.00,,,14
1390,29980,201706280600,60.00,60.00,50.00,16
1391,29980,201706280700,62.00,,,17
1392,29980,201706280800,64.00,,,18
1393,29980,201706280900,65.00,,,18
1394,29980,201706281000,65.00,,,18
1395,29980,201706281100,67.00,,,19
1396,29980,201706281200,66.00,,,19
1397,29980,201706281300,67.00,,,19
1398,29980,201706281400,66.00,,,19
1399,29980,201706281500,67.00,,,19
1400,29980,201706281600,66.00,,,19
1401,29980,201706281700,63.00,,,17
1402,29980,201706281800,60.00,68.00,60.00,16
1403,29980,201706281900,58.00,,,14
1404,29980,201706282000,56.00,,,13
1405,29980,201706282100,54.00,,,12
1406,29980,201706282200,53.00,,,12
1407,29980,201706282300,50.00,,,10
1408,29980,201706290000,49.00,,,9
1409,29980,201706290100,47.00,,,8
1410,29980,201706290200,48.00,,,9
1411,29980,201706290300,53.00,,,12
1412,29980,201706290400,58.00,,,14
1413,29980,201706290500,59.00,,,15
1414,29980,201706290600,61.00,61.00,47.00,16
1415,29980,201706290700,63.00,,,17
1416,29980,201706290800,64.00,,,18
1417,29980,201706290900,65.00,,,18
1418,29980,201706291000,67.00,,,19
1419,29980,201706291100,67.00,,,19
1420,29980,201706291200,68.00,,,20
1421,29980,201706291300,68.00,,,20
1422,29980,201706291400,66.00,,,19
